epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1145.43,1.80532,2.61576,2.40184,1.90265,0.49434,0.17504,0.16871,0.08753,0.51728,0.1698,0.17238,0.08373,2.00078,2.80063,2.68951,2.12645,0.000304021,0.000304021,0.000304021
31,1183.24,1.77694,2.53503,2.40333,1.88137,0.43833,0.23281,0.18595,0.09555,0.44023,0.2327,0.18686,0.09126,nan,nan,nan,nan,0.000289884,0.000289884,0.000289884
32,1220.89,1.77144,2.56577,2.40609,1.89878,0.4849,0.24675,0.22348,0.11401,0.50066,0.23653,0.22978,0.10945,1.94364,2.72359,2.45765,2.06465,0.000275747,0.000275747,0.000275747
33,1258.94,1.74842,2.52419,2.34094,1.87108,0.429,0.2205,0.20399,0.10109,0.46048,0.18883,0.20404,0.09741,1.91549,2.66938,2.44086,2.03238,0.00026161,0.00026161,0.00026161
34,1296.87,1.74951,2.50325,2.36787,1.87915,0.50889,0.21709,0.2304,0.11397,0.49854,0.21613,0.22475,0.10905,1.95373,2.63423,2.3883,2.03674,0.000247472,0.000247472,0.000247472
35,1334.53,1.73607,2.53654,2.37429,1.87275,0.48812,0.24049,0.22861,0.11844,0.47749,0.23729,0.2267,0.11342,1.87,2.64427,2.4168,1.99294,0.000233335,0.000233335,0.000233335
36,1372.7,1.71993,2.46464,2.32778,1.85986,0.5332,0.21259,0.22967,0.11805,0.51136,0.21367,0.22569,0.11301,1.9132,2.62799,2.43341,2.02405,0.000219198,0.000219198,0.000219198
37,1410.33,1.72417,2.49776,2.30033,1.83619,0.49649,0.24752,0.22992,0.12337,0.51905,0.25057,0.23137,0.11636,1.85849,2.64063,2.35115,1.98901,0.000205061,0.000205061,0.000205061
38,1448.42,1.71816,2.47261,2.24328,1.81208,0.47616,0.23222,0.23244,0.12294,0.58722,0.20959,0.2338,0.11477,1.8806,2.64751,2.34026,1.98517,0.000190924,0.000190924,0.000190924
39,1486.19,1.68187,2.4401,2.26233,1.8044,0.45024,0.27526,0.23877,0.12577,0.45585,0.27407,0.24139,0.12423,1.87007,2.59392,2.32417,1.98393,0.000176786,0.000176786,0.000176786
40,1524.19,1.67336,2.40325,2.21748,1.80662,0.52068,0.26518,0.24722,0.12298,0.53099,0.25942,0.24834,0.11615,1.89265,2.61884,2.39363,1.99801,0.000162649,0.000162649,0.000162649
41,1562.44,1.68424,2.50509,2.21965,1.85227,0.55129,0.23234,0.25306,0.13545,0.54788,0.223,0.24711,0.12561,1.84233,2.57986,2.31089,1.96504,0.000148512,0.000148512,0.000148512
42,1600.62,1.65631,2.44093,2.15949,1.82674,0.47972,0.26794,0.23564,0.12548,0.46395,0.25271,0.22524,0.11908,1.83488,2.58791,2.31936,1.94347,0.000134375,0.000134375,0.000134375
43,1638.16,1.62482,2.39721,2.12547,1.80985,0.50221,0.26072,0.24122,0.12791,0.51658,0.24456,0.23447,0.12311,1.81483,2.5544,2.32714,1.9082,0.000120238,0.000120238,0.000120238
44,1675.83,1.60582,2.39798,2.08799,1.80643,0.63779,0.2335,0.23891,0.12996,0.64757,0.2362,0.23519,0.12102,1.80836,2.53341,2.32568,1.92582,0.0001061,0.0001061,0.0001061
45,1713.33,1.61625,2.37511,2.08351,1.79883,0.54175,0.23272,0.25095,0.13808,0.53235,0.23226,0.249,0.13179,1.79474,2.53166,2.28857,1.90273,9.19632e-05,9.19632e-05,9.19632e-05
46,1751.35,1.59143,2.35864,2.04313,1.77746,0.49464,0.26223,0.23655,0.12957,0.47095,0.2626,0.23171,0.12221,1.81227,2.56142,2.30086,1.9137,7.7826e-05,7.7826e-05,7.7826e-05
47,1788.85,1.57791,2.3512,2.0354,1.76825,0.55736,0.2289,0.25022,0.13665,0.5567,0.22855,0.24903,0.13018,1.77849,2.54321,2.26943,1.88828,6.36888e-05,6.36888e-05,6.36888e-05
48,1826.2,1.57574,2.35874,2.01227,1.7432,0.53022,0.24432,0.25432,0.14089,0.54473,0.24261,0.2495,0.13485,1.78278,2.53487,2.27062,1.897,4.95516e-05,4.95516e-05,4.95516e-05
49,1864.17,1.56752,2.32932,2.01201,1.74954,0.45988,0.27952,0.25924,0.14256,0.51234,0.25391,0.25091,0.13534,1.7928,2.55171,2.2422,1.90857,3.54144e-05,3.54144e-05,3.54144e-05
50,1902.36,1.56396,2.34147,2.02276,1.75566,0.55055,0.25305,0.25921,0.14395,0.54438,0.25182,0.25267,0.13637,1.78907,2.55689,2.23954,1.89935,2.12772e-05,2.12772e-05,2.12772e-05
