epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,618.955,1.29717,2.01735,1.72679,1.39629,0.64345,0.26293,0.32323,0.1898,0.63514,0.26452,0.32235,0.17661,1.58765,2.48997,2.08222,1.67632,0.000487805,0.000487805,0.000487805
18,654.982,1.24976,1.97351,1.70634,1.36317,0.69217,0.28107,0.32704,0.20208,0.70559,0.27624,0.32758,0.19,1.49885,2.36578,2.08031,1.5877,0.000473668,0.000473668,0.000473668
19,690.73,1.24436,2.00167,1.65174,1.38561,0.55399,0.38063,0.3474,0.21013,0.55569,0.37943,0.35265,0.20337,1.50602,2.34157,2.02772,1.59719,0.00045953,0.00045953,0.00045953
20,727.491,1.24445,1.91413,1.60401,1.35866,0.55276,0.3273,0.34856,0.22186,0.58515,0.31729,0.34831,0.20559,1.51821,2.41132,1.89785,1.62819,0.000445393,0.000445393,0.000445393
21,763.961,1.23556,1.95198,1.6287,1.35312,0.53186,0.37899,0.33758,0.20805,0.52826,0.37642,0.33729,0.20153,1.50182,2.28199,2.1711,1.6146,0.000431256,0.000431256,0.000431256
22,799.817,1.20267,1.87395,1.56088,1.33845,0.70811,0.33228,0.37337,0.22795,0.69652,0.32149,0.36149,0.20904,1.47998,2.40103,1.94591,1.60334,0.000417119,0.000417119,0.000417119
23,836.334,1.21273,1.91451,1.55537,1.32077,0.49421,0.40037,0.3717,0.21849,0.54842,0.33082,0.37022,0.21048,1.48604,2.21039,1.95444,1.63713,0.000402982,0.000402982,0.000402982
24,872.356,1.15722,1.82374,1.48542,1.32297,0.56955,0.34411,0.36515,0.23357,0.57355,0.34144,0.3635,0.21958,1.47188,2.28837,1.93693,1.60403,0.000388844,0.000388844,0.000388844
25,908.861,1.17747,1.85471,1.44319,1.32227,0.39407,0.36944,0.35855,0.21872,0.38435,0.36285,0.34233,0.1983,1.51494,2.352,1.98331,1.61373,0.000374707,0.000374707,0.000374707
26,944.655,1.16297,1.81256,1.45129,1.31614,0.50768,0.34209,0.3603,0.20972,0.5975,0.3276,0.34289,0.19845,1.47515,2.29802,2.01065,1.59923,0.00036057,0.00036057,0.00036057
27,980.04,1.1448,1.79718,1.40473,1.28264,0.50401,0.34816,0.35715,0.22866,0.49397,0.34236,0.35106,0.21603,1.50547,2.25441,1.96053,1.69897,0.000346433,0.000346433,0.000346433
28,1015.76,1.12396,1.73845,1.42038,1.2882,0.49888,0.37124,0.36288,0.23328,0.53608,0.35702,0.36428,0.21815,1.41949,2.23997,1.95051,1.55419,0.000332296,0.000332296,0.000332296
29,1051.26,1.12077,1.75713,1.36277,1.27417,0.4389,0.38137,0.38133,0.24428,0.44306,0.38387,0.38566,0.22717,1.41956,2.24418,1.89223,1.55721,0.000318158,0.000318158,0.000318158
30,1087.47,1.12603,1.75941,1.31024,1.27966,0.60128,0.37355,0.39281,0.24093,0.59241,0.36634,0.38813,0.2264,1.50007,2.28694,1.98961,1.66253,0.000304021,0.000304021,0.000304021
31,1122.94,1.08946,1.66957,1.31981,1.26385,0.39471,0.38847,0.36752,0.23832,0.38316,0.37838,0.35635,0.22289,1.43995,2.2737,1.918,1.58569,0.000289884,0.000289884,0.000289884
32,1158.55,1.06304,1.6689,1.26422,1.24431,0.47628,0.36824,0.37399,0.23428,0.46744,0.36717,0.37233,0.21787,1.50922,2.27066,1.87428,1.6478,0.000275747,0.000275747,0.000275747
33,1194.04,1.06963,1.66375,1.24292,1.24496,0.47007,0.3875,0.3821,0.24399,0.46832,0.38533,0.37849,0.2279,1.47146,2.33216,1.94914,1.6052,0.00026161,0.00026161,0.00026161
34,1229.62,1.05066,1.66604,1.24107,1.24046,0.43616,0.38289,0.37743,0.24227,0.43825,0.3814,0.38019,0.23165,1.45356,2.22877,1.91109,1.59055,0.000247472,0.000247472,0.000247472
35,1265.94,1.04093,1.62801,1.20201,1.23923,0.63489,0.36791,0.38607,0.24612,0.62741,0.36234,0.37818,0.22727,1.46417,2.27829,1.89047,1.61948,0.000233335,0.000233335,0.000233335
36,1302.62,1.00954,1.56348,1.16926,1.21808,0.49789,0.36934,0.39206,0.2529,0.52021,0.35962,0.38418,0.23621,1.479,2.24475,1.94598,1.60307,0.000219198,0.000219198,0.000219198
37,1339.11,1.0407,1.62049,1.1856,1.22546,0.49636,0.38091,0.39026,0.25721,0.47977,0.36954,0.3832,0.24065,1.43329,2.25978,1.84733,1.58612,0.000205061,0.000205061,0.000205061
38,1375.84,1.00517,1.56123,1.13156,1.19367,0.44644,0.36618,0.38012,0.2407,0.44818,0.36679,0.37474,0.21753,1.49459,2.29639,1.94166,1.64958,0.000190924,0.000190924,0.000190924
39,1411.58,0.99476,1.53508,1.11969,1.19386,0.46987,0.40892,0.38121,0.243,0.47273,0.41009,0.37833,0.23286,1.47922,2.34819,1.92265,1.60784,0.000176786,0.000176786,0.000176786
40,1447.58,0.97517,1.515,1.08014,1.19133,0.4486,0.41569,0.40387,0.25554,0.44278,0.40516,0.39052,0.23469,1.46036,2.34067,1.84321,1.60375,0.000162649,0.000162649,0.000162649
41,1484.27,0.97888,1.56523,1.0534,1.22121,0.48623,0.38396,0.40295,0.2528,0.48095,0.37888,0.39903,0.24043,1.45711,2.36653,1.89829,1.64395,0.000148512,0.000148512,0.000148512
42,1520.41,0.96089,1.47151,0.99365,1.19752,0.51808,0.3906,0.40312,0.25085,0.53355,0.37598,0.39223,0.23785,1.47983,2.30635,1.92064,1.67606,0.000134375,0.000134375,0.000134375
43,1556.18,0.94276,1.44251,0.95832,1.19122,0.4487,0.44313,0.41344,0.26487,0.44737,0.43383,0.40384,0.24709,1.44637,2.29821,1.87101,1.61001,0.000120238,0.000120238,0.000120238
44,1592.66,0.91951,1.41172,0.91579,1.17568,0.49377,0.38418,0.39817,0.25407,0.48369,0.37905,0.39002,0.23667,1.48452,2.36529,1.9385,1.64762,0.0001061,0.0001061,0.0001061
45,1628.29,0.90056,1.43161,0.90041,1.16351,0.49959,0.41031,0.40682,0.2565,0.49269,0.40483,0.39823,0.24546,1.42685,2.30261,1.86077,1.61876,9.19632e-05,9.19632e-05,9.19632e-05
46,1664.01,0.89309,1.37015,0.85726,1.1557,0.52344,0.38285,0.39869,0.25261,0.52157,0.38136,0.38867,0.23832,1.45876,2.21014,1.91676,1.66989,7.7826e-05,7.7826e-05,7.7826e-05
47,1699.52,0.87712,1.36326,0.84462,1.1428,0.45726,0.39661,0.40461,0.26094,0.47953,0.38647,0.39519,0.24816,1.46486,2.2559,1.8821,1.66641,6.36888e-05,6.36888e-05,6.36888e-05
48,1735.21,0.86955,1.34713,0.81978,1.12698,0.55586,0.39916,0.40742,0.26082,0.555,0.39705,0.40292,0.24701,1.44911,2.30395,1.94241,1.65202,4.95516e-05,4.95516e-05,4.95516e-05
49,1770.72,0.85961,1.33468,0.80505,1.12926,0.4933,0.40975,0.40752,0.263,0.49305,0.39948,0.39708,0.2428,1.47422,2.33171,1.92948,1.6713,3.54144e-05,3.54144e-05,3.54144e-05
50,1806.47,0.83803,1.28923,0.77404,1.11808,0.55961,0.39318,0.41265,0.26463,0.55651,0.39052,0.40451,0.24727,1.45417,2.29384,1.92487,1.6711,2.12772e-05,2.12772e-05,2.12772e-05
